date,btc_mktcap,y_btc_close_t+7,btc_close_lag1,btc_ret1_lag1,btc_volume_lag1,btc_close_lag2,btc_ret1_lag2,btc_volume_lag2,btc_close_lag3,btc_ret1_lag3,btc_volume_lag3,btc_close_lag4,btc_ret1_lag4,btc_volume_lag4,btc_close_lag5,btc_ret1_lag5,btc_volume_lag5,btc_close_lag6,btc_ret1_lag6,btc_volume_lag6,btc_close_lag8,btc_ret1_lag8,btc_volume_lag8,btc_close_lag9,btc_ret1_lag9,btc_volume_lag9,btc_close_lag10,btc_ret1_lag10,btc_volume_lag10,btc_close_lag11,btc_ret1_lag11,btc_volume_lag11,btc_close_lag12,btc_ret1_lag12,btc_volume_lag12,btc_close_lag13,btc_ret1_lag13,btc_volume_lag13,btc_close_lag14,btc_ret1_lag14,btc_volume_lag14,btc_roll_mean_close_7,btc_roll_std_close_7,btc_roll_mean_ret_7,btc_roll_vol_ret_7,btc_roll_mean_vol_7,btc_roll_std_vol_7,btc_roll_mean_close_14,btc_roll_std_close_14,btc_roll_mean_ret_14,btc_roll_vol_ret_14,btc_roll_mean_vol_14,btc_roll_std_vol_14,btc_roll_mean_close_30,btc_roll_std_close_30,btc_roll_mean_ret_30,btc_roll_vol_ret_30,btc_roll_mean_vol_30,btc_roll_std_vol_30,btc_ema26,btc_macd,btc_rsi14,btc_atr14
2010-09-26,-0.8283329787409499,0.0614,-0.8171004614674627,-0.1700654057190021,-0.5471211557275543,-0.8162339014538247,-0.1283806117223229,-0.5463706148693902,-0.8153636084189541,-0.0535664404940546,-0.5455049064667422,-0.8144786567288496,-0.1877041631325745,-0.544687038055266,-0.8136050696107704,-0.1112188212851291,-0.5441036351796944,-0.8127374693895737,0.0627332906368797,-0.5434974781201741,-0.8110055220972515,-0.0923014452801952,-0.5420772462083989,-0.8101632030340931,-0.2894530298139706,-0.5414421488454029,-0.8093098499657995,-7.955963612325951,-0.5409733434229383,-0.8079647108141353,20.97875203581125,-0.5405072717994539,-0.8075757463384784,0.3155913939888971,-0.5400846122634149,-0.8066960714788572,-0.6550292331987237,-0.5396343110535703,-0.8058155533620005,0.4956826076814187,-0.5388664966947946,-0.8176685222519132,-0.5077721914249813,-0.2726632067408845,-0.6656499892992005,-0.6357720248716211,-0.5570275171844457,-0.8173155429299193,-0.5279769507016687,3.099763371143472,7.426211144358054,-0.6638964600669376,-0.6004495249986317,-0.8180349675916807,-0.5216999797792,1.6263357190230916,5.076351528093004,-0.6968798050718894,-0.6395863896501114,-0.8237235045451803,-0.0601645661625955,-0.2965798826482935,-0.5523640292784046
2010-09-27,-0.8283328295689617,0.062,-0.8171009861429156,-0.1143807845701365,-0.547092937710578,-0.8162356792240432,-0.1710185284137671,-0.5463664316407494,-0.8153644322334952,-0.1288708820132473,-0.5455471607484695,-0.8144777895685923,-0.0530625200717693,-0.5446757810042759,-0.8136072374536697,-0.1880493482155996,-0.5440870147424579,-0.8127379029382668,-0.1119324634811091,-0.5435219382221691,-0.8109981568025829,0.2468160624701148,-0.5420607676380619,-0.8101632030340931,-0.0929192564253787,-0.541442633498687,-0.8093141842030847,-0.2898646340339252,-0.5409546557158404,-0.8084548651300338,-7.966625203639516,-0.5405156302078565,-0.8070951783228623,20.994531259774273,-0.5401142540844055,-0.806687015780941,0.3167128136138476,-0.5396230466828135,-0.8058285028908152,-0.6548415156136342,-0.5388399407620605,-0.8176692639314586,-0.5077731366297946,-0.3395680453752656,-0.716918235824255,-0.6357737125050409,-0.5570298966379363,-0.8173154818637393,-0.5279771309281159,3.2425966635304886,7.414779966061069,-0.6638962916141959,-0.6004494146256615,-0.8180353773701741,-0.521699563413876,1.6241355472861654,5.076429026196303,-0.6968792387239879,-0.6395862871053613,-0.8237240649570831,-0.0601814456862318,-0.298648198788465,-0.5523836321716048
2010-09-28,-0.8283318962974535,0.06301,-0.8171013026826517,-0.1050732618980266,-0.5470966577510004,-0.816236203883059,-0.1153070019388684,-0.5463382067578241,-0.8153662099385578,-0.1715201338500918,-0.5455429751627892,-0.8144786133708366,-0.1283861128107582,-0.5447180733110772,-0.8136063703165101,-0.0533431896492083,-0.544075757634668,-0.8127400706817316,-0.1887547579470818,-0.5435053182026561,-0.8109946844064502,0.0632375345608295,-0.5420566025615041,-0.8101558384148299,0.2464745618522731,-0.5414261544286731,-0.8093141842030847,-0.0933236230886729,-0.5409551403316863,-0.8084591989436138,-0.2913989522666987,-0.540496944401369,-0.8075852796985717,-7.973391310975304,-0.5401226116342428,-0.8062065005183104,21.002834637057443,-0.5396526856602789,-0.8058194481851535,0.3168453247503235,-0.5388286733023144,-0.8176696304230261,-0.5077791556862155,-0.2932046152565334,-0.6880736553947405,-0.6357730716610293,-0.5570303857139082,-0.8173159149351179,-0.5279760563414336,3.160994855396919,7.418513838113213,-0.6638980183999699,-0.6004507804448397,-0.8180356838973935,-0.5216992747736765,1.6451191320649974,5.075748845629997,-0.6968787547000507,-0.6395865570126772,-0.8237244188093564,-0.0601933204550725,-0.2829628884732365,-0.552394294101857
2010-09-29,-0.8283324378551561,0.0633,-0.8170991172576245,0.0074757608335652,-0.5471071013141091,-0.8162365204128782,-0.1059949821196667,-0.546341927703399,-0.8153667345783446,-0.1157937966550157,-0.5455147343765571,-0.8144803910493641,-0.1710462110887898,-0.5447138839587441,-0.8136071940968117,-0.12870287478545,-0.5441180501548647,-0.8127392035843457,-0.054063033274513,-0.5434940613777924,-0.8109951179140822,-0.1114742155143032,-0.5420811277231732,-0.8101523663371195,0.0627464554673975,-0.5414219892258184,-0.8093068203339372,0.246082693712503,-0.5409386625346422,-0.8084591989436138,-0.0946239391929124,-0.5404974289679275,-0.8075896130440687,-0.2921868850152616,-0.540103927747138,-0.806696548094537,-7.975148719917154,-0.5396610424083805,-0.8053389855737288,21.00179193165862,-0.5388583204075738,-0.8176700093380367,-0.5077779511173759,-0.295088218981788,-0.6868367232249529,-0.6357674163431506,-0.5570161664301587,-0.8173510622604527,-0.5292280922590041,-2.379821429998789,1.9571101669404865,-0.6638930778431295,-0.6004433952656372,-0.8180366826774722,-0.5216989623317456,1.5078938801272734,5.076674092949885,-0.6968800805007148,-0.6395931572267648,-0.8237249167375944,-0.0602050478574051,-0.299947070551339,-0.5531363268012538
2010-09-30,-0.828332668776484,0.0638,-0.817101372061224,-0.1914789255098463,-0.5470604128241239,-0.8162343350563169,0.0066084213024789,-0.5463523738076137,-0.815367051096563,-0.1064793012669586,-0.5455184574186982,-0.8144809156813199,-0.1153057017239116,-0.5446856177583306,-0.8136089717279893,-0.1713834142713145,-0.5441138607813932,-0.8127400273268622,-0.1294146435483629,-0.5435363528350461,-0.8109972854522425,-0.1883167401334722,-0.5420644634972602,-0.8101527998049985,-0.1121076484959679,-0.5414465151311599,-0.8093033486098717,0.0623478213527156,-0.5409344976535397,-0.8084518357943414,0.2451864754613647,-0.5404809528467375,-0.8075896130440687,-0.0952586054000039,-0.5401044122639226,-0.8067008809643533,-0.2912765515433597,-0.5396423603136118,-0.805828979454271,-7.974545132913206,-0.5388666794473174,-0.8176706802039572,-0.507778751462611,-0.331138249582867,-0.6916368488287709,-0.6357710179700301,-0.5570181024592138,-0.81735105602921,-0.5292281334841371,-0.3337491675950185,-0.7100441142962379,-0.6638912866654471,-0.6004460975311178,-0.8180371300018834,-0.5216985419831871,1.6093750908189253,5.070216613348806,-0.6968809427047302,-0.6395940850651954,-0.8237254662006364,-0.0602155717950315,-0.3093635838862969,-0.5538948296955547
2010-10-01,-0.8283323938910976,0.088,-0.8171025428246314,-0.1435358220138902,-0.547104734398936,-0.816236589789277,-0.1924423946471228,-0.5463056739574824,-0.8153648658200958,0.0061540373877078,-0.5455289094087691,-0.8144812321948137,-0.1059888374988396,-0.5446893441508767,-0.813609496345971,-0.1156161960289928,-0.5440855944383561,-0.8127418048765036,-0.1720906097735704,-0.5435321635668666,-0.8109964184369785,-0.0535895461450838,-0.5420531767311739,-0.8101549671443932,-0.1890127838562945,-0.5414298503999404,-0.8093037820336003,-0.1125127217913713,-0.5409590216643122,-0.8084483644096638,0.0612328479877651,-0.5404767883892191,-0.8075822506900694,0.2448164849679042,-0.5400879378351391,-0.8067008809643533,-0.0942798771953409,-0.5396428447839169,-0.8058333118493245,-0.2911094994155217,-0.5388479922294226,-0.8176711839745695,-0.5077816661408909,-0.310581341179866,-0.6889898091983699,-0.6357705276450982,-0.5570191931376486,-0.817350713622415,-0.5292331770869293,-0.278191471603946,-0.7276719849481494,-0.663892668498307,-0.6004440355769413,-0.8180375554733971,-0.5216981563753952,1.6137922727896672,5.070064796567427,-0.6968816165553654,-0.6395935998554989,-0.8237259490921498,-0.0602237006283278,-0.3063115408719492,-0.5539010211443329
2010-10-02,-0.8283322794036938,0.12001,-0.8171022002679307,-0.0753654091177072,-0.5471223950478484,-0.8162377605160063,-0.1444761263203034,-0.5463500063165277,-0.8153671204704191,-0.1929496955455534,-0.545482183245613,-0.8144790469509653,0.0066731457587405,-0.5446998055468036,-0.8136098128510342,-0.1062948674926401,-0.5440893208497045,-0.8127423294704221,-0.1163293670420601,-0.543503897934251,-0.8109972421014793,-0.1289609992865546,-0.5420955806764469,-0.8101541002086353,-0.0541758151108753,-0.5414185632916074,-0.8093059491522429,-0.1894206892617473,-0.5409423582204044,-0.8084487977910219,-0.1138358844756681,-0.5405013099058071,-0.8075787796803263,0.0607195774312845,-0.5400837738053886,-0.8066935194185354,0.2459133239130349,-0.5396263719355173,-0.8058333118493245,-0.0941240168100185,-0.5388484768325823,-0.8176714330646011,-0.5077814344359204,-0.2793146292955324,-0.6950588716566036,-0.6357653507532035,-0.5570229580228641,-0.8173503712156199,-0.5292399779182154,-0.278191471603946,-0.7276719849481494,-0.6638911813485269,-0.6004438826060845,-0.818037687617428,-0.5216979976296271,1.6716365835750868,5.067184582922723,-0.6968810092897981,-0.6395930455433436,-0.8237263962139217,-0.0602301618971833,-0.3063115408719492,-0.5539010211443329
2010-10-03,-0.8283329981036776,0.12,-0.8171022002679307,-0.0908485385236511,-0.5470900844394601,-0.8162374179700373,-0.076272775296017,-0.5463676712625924,-0.8153682911542409,-0.1449706755491407,-0.5455265405837206,-0.8144813015676343,-0.1924812226918251,-0.5446530373342804,-0.8136076276653916,0.0064210993961923,-0.5440997822984168,-0.8127426459609679,-0.1070090372949819,-0.5435076242519431,-0.8109990194827708,-0.1716482036730347,-0.542091380265533,-0.8101549237976052,-0.1296086803749528,-0.5414609685226881,-0.8093050823047859,-0.0545787550074265,-0.5409310719839742,-0.8084509646978119,-0.1908354187289904,-0.5404846481566344,-0.807579213014876,-0.1144855147189063,-0.5401082928031571,-0.8066900487898125,0.0617524780796012,-0.5396222083052201,-0.8058259511101287,0.2460498572984223,-0.5388319994668908,-0.8176719790749196,-0.5077738686379124,-0.3163039426208898,-0.6794643947383626,-0.6357676695529504,-0.5570223208341051,-0.8173507447786292,-0.5292362122013882,-0.3979055211618346,-0.7820716071488868,-0.6638925968240841,-0.6004439990330953,-0.8180379809449108,-0.5216976453051755,1.638580697121078,5.068375980957442,-0.6968802323489606,-0.6395937159993792,-0.8237270063733688,-0.0602375296859572,-0.3321077132926286,-0.5539084159257185
2010-10-04,-0.8283319891447118,0.1301,-0.8171047976282307,-0.2080963480160704,-0.5471068549598531,-0.8162374179700373,-0.0917633857377673,-0.5463353527924543,-0.8153679486208264,-0.0767491928955292,-0.5455442154830968,-0.8144824722339816,-0.1444900008021507,-0.5446974345900245,-0.813609882222007,-0.1928286967725606,-0.544053013849914,-0.8127404608755553,0.0056948519701139,-0.5435180854377266,-0.8109995440270056,-0.1158722769426838,-0.5420630394511848,-0.810156701015909,-0.1723306659911989,-0.5414567679844059,-0.8093059058098699,-0.1300143981637054,-0.5409734739393496,-0.8084500979350959,-0.0558329413926972,-0.540473363068057,-0.8075813796876244,-0.1915450233161536,-0.5400916327654584,-0.8066904820767942,-0.1135134641703284,-0.5396467249508932,-0.805822480861691,0.0618994739805353,-0.5388278346948158,-0.8176721070363823,-0.5077741700274315,-0.2638825616048446,-0.6564276024361427,-0.6357566376952546,-0.5569958649862862,-0.8173511809656292,-0.5292387012168519,-0.4075431191420699,-0.790098682017093,-0.6638876902513775,-0.6004284691267041,-0.8180378782802918,-0.5216977921670558,1.7190966949825195,5.064604452627708,-0.6968764353238955,-0.6395843858610343,-0.8237273748505379,-0.0602409466323485,-0.3034513897215351,-0.5539097671539535
2010-10-05,-0.8283304290848444,0.099,-0.8171021959317698,0.0277407542833705,-0.5470304454298515,-0.8162400152489663,-0.2090678462493726,-0.5463521273934154,-0.8153679486208264,-0.0922439214634761,-0.5455118788031207,-0.81448212970568,-0.0762511682474873,-0.5447151253952293,-0.8136110528571727,-0.1448144791894772,-0.5440974113296746,-0.8127427153287589,-0.1935335943922704,-0.543471318164661,-0.8109998604875769,-0.1065494928078535,-0.5420667756802426,-0.8101572255120425,-0.1165092934334413,-0.5414284263106839,-0.8093076828471569,-0.1727379570606464,-0.540969273725549,-0.808450921359676,-0.1313583983795908,-0.5405157607109937,-0.8075805130185252,-0.0564373935904985,-0.5400803488360713,-0.8066926485117023,-0.1905997361380144,-0.5396300665113838,-0.8058229141011963,-0.1133565110896405,-0.5388523580636033,-0.8176719206847377,-0.5077685974355683,-0.2246617899782392,-0.6263720110833801,-0.6357469360611384,-0.5569918180690652,-0.8173512713186506,-0.5292402647679328,-0.3505935873647347,-0.7620603888127897,-0.6638822595040622,-0.600423565425474,-0.8180378621472804,-0.5216978086797694,1.700681317282288,5.064895706262077,-0.6968740766085412,-0.6395802240855667,-0.8237273852828773,-0.0602396640978001,-0.2527864056056994,-0.5539036496529891
